timestamp,machine_id,vibration,temperature,pressure,failure
2025-01-01 04:15:00,ARM-008,13.31,70.07,0.3989,0
2025-01-01 04:30:00,ARM-008,9.57,64.53,0.3101,0
2025-01-01 04:45:00,ARM-008,11.15,65.71,0.3871,0
2025-01-01 05:00:00,ARM-008,12.17,65.3,0.4414,0
2025-01-01 05:15:00,ARM-008,11.03,63.77,0.3389,0
2025-01-01 05:30:00,ARM-008,12.22,72.91,0.3647,0
2025-01-01 05:45:00,ARM-008,13.15,70.63,0.4114,0
2025-01-01 06:00:00,ARM-008,8.66,68.17,0.4273,0
2025-01-01 06:15:00,ARM-008,7.88,67.91,0.4219,0
2025-01-01 06:30:00,ARM-008,9.01,68.13,0.4349,0
2025-01-01 06:45:00,ARM-008,9.74,66.98,0.3642,0
2025-01-01 07:00:00,ARM-008,12.19,68.36,0.4002,0
2025-01-01 07:15:00,ARM-008,11.12,69.23,0.382,0
2025-01-01 07:30:00,ARM-008,8.69,69.54,0.3727,0
2025-01-01 07:45:00,ARM-008,7.72,66.85,0.2824,0
2025-01-01 08:00:00,ARM-008,10.94,69.71,0.4329,0
2025-01-01 08:15:00,ARM-008,8.63,66.02,0.3584,0
2025-01-01 08:30:00,ARM-008,9.68,67.9,0.4117,0
2025-01-01 08:45:00,ARM-008,10.64,71.69,0.3606,0
2025-01-01 09:00:00,ARM-008,8.33,67.96,0.4569,0
2025-01-01 09:15:00,ARM-008,9.9,67.48,0.4042,0
2025-01-01 09:30:00,ARM-008,4.76,70.79,0.392,0
2025-01-01 09:45:00,ARM-008,10.75,70.01,0.437,0
2025-01-01 10:00:00,ARM-008,10.43,64.05,0.328,0
2025-01-01 10:15:00,ARM-008,9.19,68.07,0.3387,0
2025-01-01 10:30:00,ARM-008,10.2,68.38,0.2983,0
2025-01-01 10:45:00,ARM-008,11.1,71.36,0.2813,0
2025-01-01 11:00:00,ARM-008,8.91,65.66,0.3698,0
2025-01-01 11:15:00,ARM-008,9.9,74.51,0.3955,0
2025-01-01 11:30:00,ARM-008,10.16,70.77,0.3453,0
2025-01-01 11:45:00,ARM-008,11.12,65.73,0.4075,0
2025-01-01 12:00:00,ARM-008,9.91,71.47,0.3744,0
2025-01-01 12:15:00,ARM-008,9.53,65.86,0.3193,0
2025-01-01 12:30:00,ARM-008,10.7,64.95,0.2643,0
2025-01-01 12:45:00,ARM-008,11.77,64.52,0.396,0
2025-01-01 13:00:00,ARM-008,9.76,63.27,0.3888,0
2025-01-01 13:15:00,ARM-008,10.59,65.18,0.3734,0
2025-01-01 13:30:00,ARM-008,11.02,64.35,0.4307,0
2025-01-01 13:45:00,ARM-008,8.13,68.09,0.4025,0
2025-01-01 14:00:00,ARM-008,9.12,66.82,0.4054,0
2025-01-01 14:15:00,ARM-008,11.16,68.79,0.3242,0
2025-01-01 14:30:00,ARM-008,9.54,71.72,0.3687,0
2025-01-01 14:45:00,ARM-008,9.88,61.73,0.3004,0
2025-01-01 15:00:00,ARM-008,9.5,69.27,0.3559,0
2025-01-01 15:15:00,ARM-008,10.76,70.02,0.243,0
2025-01-01 15:30:00,ARM-008,9.35,67.14,0.3415,0
2025-01-01 15:45:00,ARM-008,9.51,65.57,0.384,0
2025-01-01 16:00:00,ARM-008,11.28,69.91,0.3029,0
2025-01-01 16:15:00,ARM-008,9.98,67.5,0.4401,0
2025-01-01 16:30:00,ARM-008,11.65,67.06,0.3593,0
2025-01-01 16:45:00,ARM-008,7.17,68.14,0.3726,0
2025-01-01 17:00:00,ARM-008,12.51,69.83,0.3857,0
2025-01-01 17:15:00,ARM-008,10.26,67.18,0.3466,0
2025-01-01 17:30:00,ARM-008,10.71,68.44,0.455,0
2025-01-01 17:45:00,ARM-008,11.06,62.55,0.4324,0
2025-01-01 18:00:00,ARM-008,11.69,61.79,0.4105,0
2025-01-01 18:15:00,ARM-008,8.07,71.85,0.4436,0
2025-01-01 18:30:00,ARM-008,8.32,70.24,0.3094,0
2025-01-01 18:45:00,ARM-008,11.95,62.21,0.4523,0
2025-01-01 19:00:00,ARM-008,9.52,69.44,0.3041,0
2025-01-01 19:15:00,ARM-008,10.58,69.81,0.3417,0
2025-01-01 19:30:00,ARM-008,7.5,68.26,0.3661,0
2025-01-01 19:45:00,ARM-008,12.83,71.52,0.3606,0
2025-01-01 20:00:00,ARM-008,11.14,70.46,0.4045,0
2025-01-01 20:15:00,ARM-008,11.06,62.18,0.3398,0
2025-01-01 20:30:00,ARM-008,8.96,66.38,0.3426,0
2025-01-01 20:45:00,ARM-008,9.56,70.57,0.3622,0
2025-01-01 21:00:00,ARM-008,9.17,72.89,0.3837,0
2025-01-01 21:15:00,ARM-008,10.83,72.85,0.3443,0
2025-01-01 21:30:00,ARM-008,10.12,65.78,0.3555,0
2025-01-01 21:45:00,ARM-008,11.1,64.06,0.3064,0
2025-01-01 22:00:00,ARM-008,13.34,67.85,0.2896,0
2025-01-01 22:15:00,ARM-008,11.82,70.89,0.4552,0
2025-01-01 22:30:00,ARM-008,8.36,68.43,0.4051,0
2025-01-01 22:45:00,ARM-008,11.72,68.84,0.4117,0
2025-01-01 23:00:00,ARM-008,10.21,65.81,0.3719,0
2025-01-01 23:15:00,ARM-008,10.73,68.19,0.4741,0
2025-01-01 23:30:00,ARM-008,10.48,69.77,0.3233,0
2025-01-01 23:45:00,ARM-008,8.31,68.92,0.3493,0
2025-01-02 00:00:00,ARM-008,8.45,66.94,0.3829,0
2025-01-02 00:15:00,ARM-008,10.58,65.12,0.4152,0
2025-01-02 00:30:00,ARM-008,13.19,72.45,0.337,0
2025-01-02 00:45:00,ARM-008,13.42,68.24,0.2972,0
2025-01-02 01:00:00,ARM-008,11.56,66.68,0.3923,0
2025-01-02 01:15:00,ARM-008,11.87,69.91,0.301,0
2025-01-02 01:30:00,ARM-008,11.16,68.3,0.4217,0
2025-01-02 01:45:00,ARM-008,9.88,71.25,0.377,0
2025-01-02 02:00:00,ARM-008,8.06,70.92,0.4615,0
2025-01-02 02:15:00,ARM-008,10.28,65.8,0.3617,0
2025-01-02 02:30:00,ARM-008,11.59,68.44,0.3569,0
2025-01-02 02:45:00,ARM-008,10.01,69.47,0.4729,0
2025-01-02 03:00:00,ARM-008,9.45,74.09,0.3683,0
2025-01-02 03:15:00,ARM-008,12.37,72.28,0.3908,0
2025-01-02 03:30:00,ARM-008,9.43,69.4,0.3881,0
2025-01-02 03:45:00,ARM-008,9.69,64.56,0.4399,0
2025-01-02 04:00:00,ARM-008,11.01,71.31,0.3452,0
2025-01-02 04:15:00,ARM-008,7.24,67.75,0.4532,0
2025-01-02 04:30:00,ARM-008,10.98,73.29,0.4201,0
2025-01-02 04:45:00,ARM-008,7.61,68.06,0.3679,0
2025-01-02 05:00:00,ARM-008,7.7,73.08,0.3396,0
2025-01-02 05:15:00,ARM-008,10.51,68.91,0.3379,0
2025-01-02 05:30:00,ARM-008,11.12,67.48,0.3014,0
2025-01-02 05:45:00,ARM-008,9.04,71.12,0.3814,0
2025-01-02 06:00:00,ARM-008,11.25,76.44,0.3755,0
2025-01-02 06:15:00,ARM-008,12.06,58.33,0.3958,0
2025-01-02 06:30:00,ARM-008,9.43,70.03,0.3483,0
2025-01-02 06:45:00,ARM-008,9.91,70.47,0.376,0
2025-01-02 07:00:00,ARM-008,8.45,67.25,0.2985,0
2025-01-02 07:15:00,ARM-008,9.82,73.22,0.3464,0
2025-01-02 07:30:00,ARM-008,9.0,69.94,0.3208,0
2025-01-02 07:45:00,ARM-008,10.56,69.37,0.346,0
2025-01-02 08:00:00,ARM-008,9.57,68.63,0.4038,0
2025-01-02 08:15:00,ARM-008,13.95,80.65,0.354,1
2025-01-02 08:30:00,ARM-008,10.96,71.87,0.3881,0
2025-01-02 08:45:00,ARM-008,12.05,68.15,0.283,0
2025-01-02 09:00:00,ARM-008,10.53,71.52,0.3931,0
2025-01-02 09:15:00,ARM-008,10.68,69.91,0.3623,0
2025-01-02 09:30:00,ARM-008,10.71,70.61,0.278,0
2025-01-02 09:45:00,ARM-008,7.7,67.84,0.4016,0
2025-01-02 10:00:00,ARM-008,13.07,79.15,0.3218,1
2025-01-02 10:15:00,ARM-008,8.08,65.63,0.3783,0
2025-01-02 10:30:00,ARM-008,15.8,85.04,0.2808,1
2025-01-02 10:45:00,ARM-008,10.45,67.94,0.4379,0
2025-01-02 11:00:00,ARM-008,13.06,69.96,0.3236,0
2025-01-02 11:15:00,ARM-008,14.77,69.79,0.379,0
2025-01-02 11:30:00,ARM-008,10.05,67.79,0.3833,0
2025-01-02 11:45:00,ARM-008,8.27,68.87,0.2597,0
2025-01-02 12:00:00,ARM-008,9.82,68.36,0.3211,0
2025-01-02 12:15:00,ARM-008,11.58,66.92,0.278,0
2025-01-02 12:30:00,ARM-008,10.52,69.27,0.3573,0
2025-01-02 12:45:00,ARM-008,7.8,77.45,0.3537,0
2025-01-02 13:00:00,ARM-008,10.41,71.04,0.3314,0
2025-01-02 13:15:00,ARM-008,8.02,70.04,0.264,0
2025-01-02 13:30:00,ARM-008,10.54,70.32,0.4781,0
2025-01-02 13:45:00,ARM-008,12.53,66.38,0.514,0
2025-01-02 14:00:00,ARM-008,6.55,64.07,0.2479,0
2025-01-02 14:15:00,ARM-008,9.88,70.28,0.373,0
2025-01-02 14:30:00,ARM-008,9.24,70.48,0.3407,0
2025-01-02 14:45:00,ARM-008,10.7,71.03,0.4688,0
2025-01-02 15:00:00,ARM-008,6.87,62.03,0.3552,0
2025-01-02 15:15:00,ARM-008,8.2,69.93,0.3878,0
2025-01-02 15:30:00,ARM-008,11.14,69.6,0.3311,0
2025-01-02 15:45:00,ARM-008,10.21,66.48,0.4511,0
2025-01-02 16:00:00,ARM-008,7.58,65.2,0.3599,0
2025-01-02 16:15:00,ARM-008,12.89,70.74,0.3407,0
2025-01-02 16:30:00,ARM-008,9.71,67.16,0.2895,0
2025-01-02 16:45:00,ARM-008,7.49,69.82,0.3889,0
2025-01-02 17:00:00,ARM-008,11.13,69.5,0.3522,0
2025-01-02 17:15:00,ARM-008,7.56,65.34,0.4063,0
2025-01-02 17:30:00,ARM-008,8.48,70.02,0.3134,0
2025-01-02 17:45:00,ARM-008,7.7,67.89,0.3702,0
2025-01-02 18:00:00,ARM-008,12.1,66.18,0.3449,0
2025-01-02 18:15:00,ARM-008,8.8,70.83,0.3279,0
2025-01-02 18:30:00,ARM-008,12.49,62.28,0.3473,0
2025-01-02 18:45:00,ARM-008,11.76,65.17,0.3113,0
2025-01-02 19:00:00,ARM-008,11.57,67.25,0.3432,0
2025-01-02 19:15:00,ARM-008,9.9,69.6,0.3357,0
2025-01-02 19:30:00,ARM-008,8.74,67.04,0.3836,0
2025-01-02 19:45:00,ARM-008,8.09,72.63,0.3976,0
2025-01-02 20:00:00,ARM-008,12.79,66.49,0.3893,0
2025-01-02 20:15:00,ARM-008,7.66,67.6,0.4223,0
2025-01-02 20:30:00,ARM-008,10.55,64.51,0.4568,0
2025-01-02 20:45:00,ARM-008,9.92,63.88,0.4089,0
2025-01-02 21:00:00,ARM-008,9.79,64.75,0.2972,0
2025-01-02 21:15:00,ARM-008,11.92,73.66,0.4243,0
2025-01-02 21:30:00,ARM-008,9.33,69.06,0.4278,0
2025-01-02 21:45:00,ARM-008,13.27,68.84,0.2737,0
2025-01-02 22:00:00,ARM-008,9.12,68.42,0.2282,0
2025-01-02 22:15:00,ARM-008,8.96,74.26,0.3783,0
2025-01-02 22:30:00,ARM-008,10.84,68.24,0.3285,0
2025-01-02 22:45:00,ARM-008,11.77,69.57,0.3533,0
2025-01-02 23:00:00,ARM-008,10.86,72.7,0.3813,0
2025-01-02 23:15:00,ARM-008,10.38,65.76,0.3674,0
2025-01-02 23:30:00,ARM-008,11.05,70.96,0.3815,0
2025-01-02 23:45:00,ARM-008,10.51,66.25,0.3449,0
2025-01-03 00:00:00,ARM-008,11.4,69.25,0.2575,0
2025-01-03 00:15:00,ARM-008,8.87,72.91,0.4411,0
2025-01-03 00:30:00,ARM-008,12.82,64.98,0.4118,0
2025-01-03 00:45:00,ARM-008,9.7,67.73,0.4352,0
2025-01-03 01:00:00,ARM-008,10.14,67.14,0.4315,0
2025-01-03 01:15:00,ARM-008,8.28,67.67,0.3799,0
2025-01-03 01:30:00,ARM-008,9.16,66.8,0.4137,0
2025-01-03 01:45:00,ARM-008,10.52,69.3,0.4599,0
2025-01-01 00:00:00,ARM-009,8.4,79.18,0.4347,0
2025-01-01 00:15:00,ARM-009,11.14,73.13,0.4068,0
2025-01-01 00:30:00,ARM-009,8.97,69.13,0.371,0
2025-01-01 00:45:00,ARM-009,10.53,67.54,0.4726,0
2025-01-01 01:00:00,ARM-009,10.79,72.5,0.4505,0
2025-01-01 01:15:00,ARM-009,12.85,70.64,0.4694,0
2025-01-01 01:30:00,ARM-009,9.01,70.95,0.4276,0
2025-01-01 01:45:00,ARM-009,8.36,71.02,0.4331,0
2025-01-01 02:00:00,ARM-009,10.12,66.38,0.4179,0
2025-01-01 02:15:00,ARM-009,8.19,67.57,0.3428,0
2025-01-01 02:30:00,ARM-009,9.04,65.15,0.361,0
2025-01-01 02:45:00,ARM-009,11.57,66.95,0.387,0
2025-01-01 03:00:00,ARM-009,10.53,65.93,0.4012,0
2025-01-01 03:15:00,ARM-009,13.13,70.04,0.3826,0
2025-01-01 03:30:00,ARM-009,11.31,69.23,0.4729,0
2025-01-01 03:45:00,ARM-009,9.38,69.81,0.4435,0
2025-01-01 04:00:00,ARM-009,7.6,69.33,0.3692,0
2025-01-01 04:15:00,ARM-009,7.41,68.18,0.415,0
2025-01-01 04:30:00,ARM-009,8.52,67.61,0.3387,0
2025-01-01 04:45:00,ARM-009,11.09,71.91,0.4376,0
2025-01-01 05:00:00,ARM-009,11.69,68.39,0.3954,0
2025-01-01 05:15:00,ARM-009,9.86,74.06,0.3227,0
2025-01-01 05:30:00,ARM-009,8.57,71.71,0.4094,0
2025-01-01 05:45:00,ARM-009,10.37,73.96,0.3936,0
2025-01-01 06:00:00,ARM-009,11.4,74.07,0.4139,0
2025-01-01 06:15:00,ARM-009,9.93,71.63,0.3717,0
2025-01-01 06:30:00,ARM-009,13.44,71.74,0.4312,0
2025-01-01 06:45:00,ARM-009,11.16,67.97,0.4187,0
2025-01-01 07:00:00,ARM-009,7.6,66.96,0.4768,0
2025-01-01 07:15:00,ARM-009,7.94,66.77,0.3231,0
2025-01-01 07:30:00,ARM-009,11.86,69.62,0.3661,0
2025-01-01 07:45:00,ARM-009,11.69,69.86,0.3852,0
2025-01-01 08:00:00,ARM-009,9.36,67.16,0.3852,0
2025-01-01 08:15:00,ARM-009,10.26,69.34,0.4272,0
2025-01-01 08:30:00,ARM-009,15.05,83.05,0.2801,1
2025-01-01 08:45:00,ARM-009,9.62,66.85,0.3935,0
2025-01-01 09:00:00,ARM-009,10.97,71.58,0.4013,0
2025-01-01 09:15:00,ARM-009,8.98,70.15,0.3332,0
2025-01-01 09:30:00,ARM-009,10.38,68.42,0.2963,0
2025-01-01 09:45:00,ARM-009,10.66,67.28,0.442,0
2025-01-01 10:00:00,ARM-009,7.96,67.17,0.4092,0
2025-01-01 10:15:00,ARM-009,11.09,66.95,0.4175,0
2025-01-01 10:30:00,ARM-009,9.34,70.85,0.3283,0
2025-01-01 10:45:00,ARM-009,12.15,67.12,0.4485,0
2025-01-01 11:00:00,ARM-009,12.11,66.99,0.3773,0
2025-01-01 11:15:00,ARM-009,12.66,69.56,0.3498,0
2025-01-01 11:30:00,ARM-009,8.14,69.54,0.391,0
2025-01-01 11:45:00,ARM-009,9.13,69.32,0.3891,0
2025-01-01 12:00:00,ARM-009,10.88,73.44,0.5004,0
2025-01-01 12:15:00,ARM-009,12.7,66.81,0.3513,0
2025-01-01 12:30:00,ARM-009,8.55,67.31,0.3727,0
2025-01-01 12:45:00,ARM-009,10.95,70.8,0.382,0
2025-01-01 13:00:00,ARM-009,8.48,64.43,0.3953,0
2025-01-01 13:15:00,ARM-009,10.07,72.07,0.3274,0
2025-01-01 13:30:00,ARM-009,7.56,68.37,0.4755,0
2025-01-01 13:45:00,ARM-009,9.62,70.77,0.3457,0
2025-01-01 14:00:00,ARM-009,10.06,65.43,0.3701,0
2025-01-01 14:15:00,ARM-009,9.62,65.83,0.4695,0
2025-01-01 14:30:00,ARM-009,11.17,70.04,0.4426,0
2025-01-01 14:45:00,ARM-009,9.77,67.21,0.4108,0
2025-01-01 15:00:00,ARM-009,11.61,66.34,0.3891,0
2025-01-01 15:15:00,ARM-009,17.03,77.15,0.3169,1
2025-01-01 15:30:00,ARM-009,11.3,64.07,0.3108,0
2025-01-01 15:45:00,ARM-009,9.41,68.38,0.3623,0
2025-01-01 16:00:00,ARM-009,8.21,69.72,0.4386,0
2025-01-01 16:15:00,ARM-009,8.12,74.21,0.3699,0
2025-01-01 16:30:00,ARM-009,10.05,75.94,0.2968,0
2025-01-01 16:45:00,ARM-009,9.14,65.55,0.3452,0
2025-01-01 17:00:00,ARM-009,7.4,73.72,0.3908,0
2025-01-01 17:15:00,ARM-009,11.66,69.36,0.3856,0
2025-01-01 17:30:00,ARM-009,12.68,70.04,0.4381,0
2025-01-01 17:45:00,ARM-009,11.1,67.56,0.4045,0
2025-01-01 18:00:00,ARM-009,9.31,72.59,0.3889,0
2025-01-01 18:15:00,ARM-009,8.91,69.62,0.3521,0
2025-01-01 18:30:00,ARM-009,10.4,74.76,0.3367,0
2025-01-01 18:45:00,ARM-009,8.95,70.95,0.4168,0
2025-01-01 19:00:00,ARM-009,10.82,65.78,0.3479,0
2025-01-01 19:15:00,ARM-009,13.82,70.36,0.3706,0
2025-01-01 19:30:00,ARM-009,6.55,71.74,0.4033,0
2025-01-01 19:45:00,ARM-009,8.35,68.46,0.4607,0
2025-01-01 20:00:00,ARM-009,11.02,69.91,0.3579,0
2025-01-01 20:15:00,ARM-009,9.97,72.37,0.4383,0
2025-01-01 20:30:00,ARM-009,10.6,67.14,0.3706,0
2025-01-01 20:45:00,ARM-009,9.25,69.71,0.4354,0
2025-01-01 21:00:00,ARM-009,9.58,66.34,0.411,0
2025-01-01 21:15:00,ARM-009,8.05,69.63,0.3956,0
2025-01-01 21:30:00,ARM-009,10.14,66.7,0.422,0
2025-01-01 21:45:00,ARM-009,8.3,71.56,0.4624,0
2025-01-01 22:00:00,ARM-009,9.39,73.75,0.3785,0
2025-01-01 22:15:00,ARM-009,8.07,71.5,0.3435,0
2025-01-01 22:30:00,ARM-009,8.16,66.85,0.3559,0
2025-01-01 22:45:00,ARM-009,11.3,72.84,0.2926,0
2025-01-01 23:00:00,ARM-009,11.33,72.04,0.3359,0
2025-01-01 23:15:00,ARM-009,9.58,73.1,0.3279,0
2025-01-01 23:30:00,ARM-009,10.77,69.0,0.4672,0
2025-01-01 23:45:00,ARM-009,11.3,69.14,0.4516,0
2025-01-02 00:00:00,ARM-009,9.85,65.18,0.3663,0
2025-01-02 00:15:00,ARM-009,9.08,71.32,0.4595,0
2025-01-02 00:30:00,ARM-009,10.03,65.61,0.4258,0
2025-01-02 00:45:00,ARM-009,9.69,69.71,0.4245,0
2025-01-02 01:00:00,ARM-009,9.19,68.16,0.4803,0
2025-01-02 01:15:00,ARM-009,9.64,68.96,0.3915,0
2025-01-02 01:30:00,ARM-009,9.97,64.5,0.3382,0
2025-01-02 01:45:00,ARM-009,14.03,66.34,0.3222,0
2025-01-02 02:00:00,ARM-009,10.96,69.42,0.3728,0
2025-01-02 02:15:00,ARM-009,13.08,64.82,0.2908,0
2025-01-02 02:30:00,ARM-009,7.61,72.18,0.4152,0
2025-01-02 02:45:00,ARM-009,11.94,74.82,0.3776,0
2025-01-02 03:00:00,ARM-009,6.41,68.36,0.3669,0
2025-01-02 03:15:00,ARM-009,11.54,73.28,0.3813,0
2025-01-02 03:30:00,ARM-009,11.51,69.55,0.4115,0
2025-01-02 03:45:00,ARM-009,12.95,65.14,0.3642,0
2025-01-02 04:00:00,ARM-009,9.67,65.66,0.4119,0
2025-01-02 04:15:00,ARM-009,11.12,71.72,0.2928,0
2025-01-02 04:30:00,ARM-009,9.85,66.55,0.4763,0
2025-01-02 04:45:00,ARM-009,8.51,71.89,0.3958,0
2025-01-02 05:00:00,ARM-009,7.93,66.82,0.4047,0
2025-01-02 05:15:00,ARM-009,9.31,70.97,0.416,0
2025-01-02 05:30:00,ARM-009,11.86,73.91,0.3383,0
2025-01-02 05:45:00,ARM-009,10.52,69.16,0.2997,0
2025-01-02 06:00:00,ARM-009,10.36,72.36,0.4578,0
2025-01-02 06:15:00,ARM-009,10.6,68.77,0.3331,0
2025-01-02 06:30:00,ARM-009,8.63,71.18,0.3469,0
2025-01-02 06:45:00,ARM-009,11.89,68.06,0.3585,0
2025-01-02 07:00:00,ARM-009,5.93,67.99,0.3824,0
2025-01-02 07:15:00,ARM-009,7.84,68.62,0.4152,0
2025-01-02 07:30:00,ARM-009,10.65,72.33,0.3201,0
2025-01-02 07:45:00,ARM-009,11.04,66.76,0.3516,0
2025-01-02 08:00:00,ARM-009,9.17,69.56,0.4267,0
2025-01-02 08:15:00,ARM-009,9.45,72.37,0.335,0
2025-01-02 08:30:00,ARM-009,8.93,72.88,0.3309,0
2025-01-02 08:45:00,ARM-009,8.81,69.83,0.3709,0
2025-01-02 09:00:00,ARM-009,7.96,74.0,0.3333,0
2025-01-02 09:15:00,ARM-009,8.58,68.01,0.4165,0
2025-01-02 09:30:00,ARM-009,13.53,73.17,0.2502,1
2025-01-02 09:45:00,ARM-009,7.11,71.31,0.4418,0
2025-01-02 10:00:00,ARM-009,8.49,68.61,0.4276,0
2025-01-02 10:15:00,ARM-009,8.53,68.46,0.4251,0
2025-01-02 10:30:00,ARM-009,13.61,73.68,0.3785,0
2025-01-02 10:45:00,ARM-009,10.02,66.74,0.4378,0
2025-01-02 11:00:00,ARM-009,10.85,70.88,0.3509,0
2025-01-02 11:15:00,ARM-009,9.76,68.38,0.4513,0
2025-01-02 11:30:00,ARM-009,8.04,71.85,0.3987,0
2025-01-02 11:45:00,ARM-009,11.46,68.68,0.4533,0
2025-01-02 12:00:00,ARM-009,10.6,71.16,0.3551,0
2025-01-02 12:15:00,ARM-009,12.41,87.16,0.2279,1
2025-01-02 12:30:00,ARM-009,11.18,71.23,0.5169,0
2025-01-02 12:45:00,ARM-009,5.8,70.48,0.3725,0
2025-01-02 13:00:00,ARM-009,9.75,72.15,0.3029,0
2025-01-02 13:15:00,ARM-009,9.35,69.33,0.3909,0
2025-01-02 13:30:00,ARM-009,8.66,68.11,0.4,0
2025-01-02 13:45:00,ARM-009,10.73,70.84,0.4669,0
2025-01-02 14:00:00,ARM-009,17.37,83.39,0.2679,1
2025-01-02 14:15:00,ARM-009,8.43,71.55,0.3641,0
2025-01-02 14:30:00,ARM-009,8.32,59.7,0.4497,0
2025-01-02 14:45:00,ARM-009,9.98,68.35,0.3109,0
2025-01-02 15:00:00,ARM-009,8.63,71.31,0.4112,0
2025-01-02 15:15:00,ARM-009,10.46,67.22,0.3759,0
2025-01-02 15:30:00,ARM-009,7.76,69.04,0.396,0
2025-01-02 15:45:00,ARM-009,9.7,72.8,0.4242,0
2025-01-02 16:00:00,ARM-009,11.96,73.71,0.373,0
2025-01-02 16:15:00,ARM-009,9.83,71.58,0.4637,0
2025-01-02 16:30:00,ARM-009,9.57,65.57,0.4009,0
2025-01-02 16:45:00,ARM-009,13.07,68.05,0.3979,0
2025-01-02 17:00:00,ARM-009,11.59,66.01,0.3417,0
2025-01-02 17:15:00,ARM-009,9.43,70.19,0.3764,0
2025-01-02 17:30:00,ARM-009,7.54,68.53,0.4672,0
2025-01-02 17:45:00,ARM-009,8.54,70.27,0.3791,0
2025-01-02 18:00:00,ARM-009,8.09,71.0,0.4675,0
2025-01-02 18:15:00,ARM-009,9.1,67.64,0.3017,0
2025-01-02 18:30:00,ARM-009,12.47,70.94,0.3402,0
2025-01-02 18:45:00,ARM-009,9.77,64.35,0.3494,0
2025-01-02 19:00:00,ARM-009,10.14,72.21,0.4243,0
2025-01-02 19:15:00,ARM-009,8.02,76.05,0.4283,0
2025-01-02 19:30:00,ARM-009,9.86,62.77,0.484,0
2025-01-02 19:45:00,ARM-009,6.29,70.04,0.4082,0
2025-01-02 20:00:00,ARM-009,9.8,66.19,0.3828,0
2025-01-02 20:15:00,ARM-009,10.42,73.83,0.3604,0
2025-01-02 20:30:00,ARM-009,10.52,66.99,0.3526,0
2025-01-02 20:45:00,ARM-009,9.27,67.17,0.3519,0
2025-01-02 21:00:00,ARM-009,9.27,67.44,0.3967,0
2025-01-02 21:15:00,ARM-009,9.26,69.33,0.335,0
2025-01-02 21:30:00,ARM-009,12.55,71.25,0.3331,0
2025-01-02 21:45:00,ARM-009,10.69,66.65,0.4452,0
2025-01-02 22:00:00,ARM-009,10.16,71.44,0.4442,0
2025-01-02 22:15:00,ARM-009,9.04,74.91,0.3265,0
2025-01-02 22:30:00,ARM-009,12.16,70.15,0.3857,0
2025-01-02 22:45:00,ARM-009,11.11,67.57,0.4331,0
2025-01-02 23:00:00,ARM-009,5.8,68.12,0.3035,0
2025-01-02 23:15:00,ARM-009,10.44,71.57,0.402,0
2025-01-02 23:30:00,ARM-009,8.86,69.89,0.3857,0
2025-01-02 23:45:00,ARM-009,11.26,71.79,0.3914,0
2025-01-03 00:00:00,ARM-009,8.51,70.89,0.3654,0
2025-01-03 00:15:00,ARM-009,10.93,69.31,0.3907,0
2025-01-03 00:30:00,ARM-009,10.07,67.27,0.3011,0
2025-01-03 00:45:00,ARM-009,10.57,67.35,0.378,0
2025-01-03 01:00:00,ARM-009,10.56,73.4,0.4367,0
2025-01-03 01:15:00,ARM-009,8.16,66.99,0.4495,0
2025-01-03 01:30:00,ARM-009,9.64,65.98,0.3771,0
2025-01-03 01:45:00,ARM-009,9.24,69.56,0.463,0
2025-01-01 00:00:00,ARM-010,15.14,87.26,0.3705,1
2025-01-01 00:15:00,ARM-010,9.47,68.32,0.4781,0
2025-01-01 00:30:00,ARM-010,12.22,74.76,0.5249,0
2025-01-01 00:45:00,ARM-010,9.12,74.51,0.5525,0
2025-01-01 01:00:00,ARM-010,10.82,67.1,0.4707,0
2025-01-01 01:15:00,ARM-010,11.1,67.42,0.3961,0
2025-01-01 01:30:00,ARM-010,8.35,69.97,0.4479,0
2025-01-01 01:45:00,ARM-010,10.15,70.67,0.4964,0
2025-01-01 02:00:00,ARM-010,11.83,78.33,0.4305,0
2025-01-01 02:15:00,ARM-010,10.54,72.29,0.4462,0
2025-01-01 02:30:00,ARM-010,8.46,66.52,0.4358,0
2025-01-01 02:45:00,ARM-010,11.03,68.04,0.4575,0
2025-01-01 03:00:00,ARM-010,9.18,72.21,0.4436,0
2025-01-01 03:15:00,ARM-010,10.42,65.01,0.5354,0
2025-01-01 03:30:00,ARM-010,10.59,75.72,0.4898,0
2025-01-01 03:45:00,ARM-010,10.72,69.49,0.4939,0
2025-01-01 04:00:00,ARM-010,11.33,63.16,0.5026,0
2025-01-01 04:15:00,ARM-010,9.29,74.96,0.5178,0
2025-01-01 04:30:00,ARM-010,11.36,62.87,0.4235,0
2025-01-01 04:45:00,ARM-010,11.81,65.63,0.4711,0
2025-01-01 05:00:00,ARM-010,12.21,73.13,0.4824,0
2025-01-01 05:15:00,ARM-010,12.67,84.38,0.3988,1
2025-01-01 05:30:00,ARM-010,11.78,66.23,0.5163,0
2025-01-01 05:45:00,ARM-010,8.29,67.43,0.5088,0
2025-01-01 06:00:00,ARM-010,11.55,74.14,0.5605,0
2025-01-01 06:15:00,ARM-010,8.26,67.88,0.495,0
2025-01-01 06:30:00,ARM-010,8.16,66.94,0.4756,0
2025-01-01 06:45:00,ARM-010,9.79,67.77,0.4107,0
2025-01-01 07:00:00,ARM-010,10.04,67.02,0.3766,0
